FID_1,aet,dtr,eto,frac,lulc,pawc,precip,wy,POINT_X,POINT_Y,POINT_Z
834,786.77894461,100.00000000,1996.37142857,0.32355483,8.85714286,0.16000000,1424.49056920,1647.87461897,753637.79604300000,9316345.82255000000,0.00000000000
835,714.91615697,100.00000000,1994.10526316,0.28281800,7.92105263,0.16000000,1437.18920898,1813.07263184,753534.34826000000,9318160.78956000000,0.00000000000
836,711.63161058,100.00000000,1993.00000000,0.27828415,6.46153846,0.16000000,1427.14847506,1845.51693960,754154.34051300000,9319225.76648000000,0.00000000000
837,732.51200649,100.00000000,1994.09523810,0.27617343,9.14285714,0.16000000,1439.46143741,1920.05476888,754213.01692800000,9321311.82561000000,0.00000000000
838,776.34314314,100.00000000,1993.85714286,0.28649371,9.22857143,0.16000000,1458.34084821,1935.19845319,753777.64585700000,9322970.72635000000,0.00000000000
844,743.58841122,100.00000000,1999.41176471,0.25800094,8.94117647,0.16000000,1472.22881721,2138.62531595,752321.32305800000,9325021.81750000000,0.00000000000
845,799.39412435,100.00000000,1995.75000000,0.28369402,9.37500000,0.16000000,1476.97811890,2017.72003047,754219.71284600000,9324843.70798000000,0.00000000000
846,794.84056980,100.00000000,2000.11940299,0.27204069,9.86567164,0.16000000,1496.61552042,2129.63317051,751216.30518700000,9325921.18501000000,0.00000000000
858,2076.97496251,100.00000000,1959.75000000,0.60389259,12.00000000,0.16000000,1375.03429522,1362.41446359,756957.41771500000,9338147.30122000000,0.00000000000
859,783.20220612,100.00000000,1996.35164835,0.24682231,10.56043956,0.16000000,1498.49911734,2390.17736682,746430.41956200000,9330543.44245000000,0.00000000000
860,774.91198516,100.00000000,2001.24561404,0.25617439,10.56140351,0.16000000,1508.08246171,2250.69755688,749086.30340300000,9327176.13687000000,0.00000000000
861,772.75266072,100.00000000,1997.47457627,0.24544708,10.23728814,0.16000000,1484.71440099,2375.64933544,748876.38297300000,9330275.76512000000,0.00000000000
862,762.22199596,100.00000000,2002.81818182,0.25332486,10.09090909,0.16000000,1491.29453902,2246.60043058,750655.99626000000,9328113.43688000000,0.00000000000
867,802.58114737,188.88888889,1992.92592593,0.25384615,10.81481481,0.15555555,1466.67332628,2359.04665799,751214.66131800000,9330655.33733000000,0.00000000000
868,1506.98001786,100.00000000,1970.50704225,0.45382068,11.38028169,0.16000000,1432.86641038,1791.34197396,750840.88949800000,9335170.30505000000,0.00000000000
869,1886.67329160,100.00000000,1968.06798867,0.55915871,11.69405099,0.16000000,1419.12362368,1479.10985844,746309.07711100000,9336044.85520000000,0.00000000000
870,790.40639690,100.00000000,2000.30508475,0.26179065,10.10169492,0.16000000,1521.74966689,2231.25754560,748046.95146000000,9326975.29266000000,0.00000000000
871,785.74124097,100.00000000,2000.85714286,0.26176684,9.84126984,0.16000000,1542.64857507,2217.55335732,746694.31408700000,9326214.15320000000,0.00000000000
872,759.74221802,100.00000000,2001.92500000,0.25012275,10.00000000,0.16000000,1546.71799011,2277.44775391,745368.13304800000,9326961.19933000000,0.00000000000
873,788.71046794,100.00000000,1998.45333333,0.25645131,10.26666667,0.16000000,1539.47959798,2288.38267578,744442.20747700000,9327876.12936000000,0.00000000000
874,810.27384074,100.00000000,1996.94382022,0.25843575,10.37078652,0.16000000,1520.47034103,2328.69289990,743586.61658400000,9329430.36192000000,0.00000000000
875,1190.83834928,100.00000000,1987.23300971,0.36518332,10.97087379,0.16000000,1480.57708325,2047.73970224,743628.22032600000,9332038.08768000000,0.00000000000
876,1284.09723611,100.00000000,1984.87378641,0.38953020,11.28155340,0.16000000,1461.69174520,1988.86252987,742433.82431000000,9332948.16856000000,0.00000000000
877,784.05493450,100.00000000,1994.67187500,0.24952362,9.46875000,0.16000000,1511.99797058,2359.46586990,740744.75139600000,9329503.00691000000,0.00000000000
878,792.69966182,100.00000000,1992.81481481,0.24944500,10.09876543,0.16000000,1486.54506504,2386.30075036,739385.85454100000,9330524.36517000000,0.00000000000
879,1480.26639784,100.00000000,1978.24503311,0.44209640,11.39735099,0.16000000,1418.63085776,1853.33986719,740695.87051700000,9334894.83575000000,0.00000000000
880,800.66543452,100.00000000,1987.43750000,0.24357523,11.00000000,0.16000000,1414.36396027,2486.57083639,737986.01727800000,9333695.77105000000,0.00000000000
881,823.55698114,100.00000000,1991.96842105,0.25880028,10.37894737,0.16000000,1460.84210398,2360.79579179,737274.89131700000,9330924.00943000000,0.00000000000
882,989.30840560,100.00000000,1986.63636364,0.29903791,10.83471074,0.16000000,1371.11669216,2311.60511868,735835.15507400000,9334528.06510000000,0.00000000000
883,1150.83093412,100.00000000,1985.61475410,0.34454255,11.09836066,0.16000000,1319.68106329,2177.54042128,734096.26542900000,9335768.54185000000,0.00000000000
884,1299.86328753,100.00000000,1984.48529412,0.38594275,11.39705882,0.16000000,1268.61779247,2058.19264670,732872.49201400000,9337192.09549000000,0.00000000000
885,1729.80462416,100.00000000,1979.15094340,0.50870117,11.67924528,0.16000000,1231.27943507,1665.67661732,732503.13792300000,9338605.71855000000,0.00000000000
886,2051.60520979,100.00000000,1972.79768786,0.59920425,11.94797688,0.16000000,1278.04988513,1371.83514369,735781.69428500000,9338490.07886000000,0.00000000000
887,838.60236172,100.00000000,1992.81132075,0.25897225,10.58490566,0.16000000,1404.71093980,2396.11378105,735655.30746600000,9332432.01618000000,0.00000000000
889,1157.75540409,1200.00000000,2007.05405405,0.37310611,10.59459459,0.17000000,2944.88349873,1945.06622479,736216.22891400000,9290087.98744000000,0.00000000000
890,1208.68185948,1200.00000000,2005.01428571,0.40415700,10.51428571,0.17000000,2842.00672084,1784.77217146,738988.69927600000,9292193.39933000000,0.00000000000
893,1080.10563759,1172.89719626,1999.78504673,0.38579173,10.17757009,0.16037383,2577.53822056,1715.08289430,741122.20860000000,9294941.08593000000,0.00000000000
894,921.57442469,487.76978417,2005.33093525,0.34061130,10.42446043,0.16352518,2521.44137288,1781.48982469,744635.50711100000,9293313.75690000000,0.00000000000
895,804.74142985,305.33333333,2003.01333333,0.32733661,10.34666667,0.16186666,2125.28640462,1656.09341634,744709.42983700000,9298746.42450000000,0.00000000000
896,1034.76145368,1282.85714286,2011.68571429,0.40219879,10.14285714,0.14028571,2210.84070173,1539.79557408,742232.28432900000,9298720.96453000000,0.00000000000
897,1034.84639486,1408.33333333,2006.44444444,0.40237930,9.75000000,0.12833333,2156.74390327,1539.39388699,740712.20531100000,9299947.57972000000,0.00000000000
898,1015.45399693,1500.00000000,2002.96428571,0.38370725,10.82142857,0.11000000,2255.02785819,1631.55464826,739188.68779400000,9298652.98233000000,0.00000000000
900,1042.21614896,1200.00000000,2004.38461538,0.33097062,8.84615385,0.17000000,2779.21078726,2106.24461013,730226.27406000000,9288262.58438000000,0.00000000000
901,1137.50000763,1200.00000000,2003.75000000,0.36177762,10.37500000,0.17000000,2804.59750366,2006.50624084,731363.56912700000,9288988.26400000000,0.00000000000
902,1083.70647116,1200.00000000,2006.17647059,0.34470612,10.41176471,0.17000000,2872.82410386,2060.02823415,733143.41447200000,9289505.68615000000,0.00000000000
903,1083.62532973,1174.13793103,2000.57471264,0.34169869,10.40229885,0.13804598,2901.49528837,2088.59976793,732166.94316200000,9287413.64386000000,0.00000000000
904,1058.86855200,1111.01694915,2000.75423729,0.33341479,10.30508475,0.16762712,3037.60627359,2116.71448478,736387.82996200000,9286594.52564000000,0.00000000000
905,1156.07273974,1200.00000000,2001.85714286,0.36630352,10.57142857,0.17000000,3039.07999093,2000.80463954,736652.49550000000,9288089.20636000000,0.00000000000
906,975.83981997,1200.00000000,1996.85714286,0.30536605,9.96103896,0.17000000,3142.47129287,2219.60700810,737166.92575300000,9284897.75088000000,0.00000000000
907,838.25996241,607.32758621,1995.01724138,0.26390179,10.00862069,0.16336207,3223.57861539,2337.69156094,740695.97709800000,9285084.70452000000,0.00000000000
908,838.94348220,713.58024691,1992.44444444,0.27094359,9.94444444,0.16679012,3158.20006872,2258.80779313,742105.31714800000,9288152.69380000000,0.00000000000
909,1084.23703766,1200.00000000,2003.14062500,0.34808472,10.31250000,0.17000000,3059.96515274,2031.10063076,739100.61596400000,9288769.83798000000,0.00000000000
910,1071.31820938,977.65957447,2007.21276596,0.35833718,10.86170213,0.16797872,2915.27480365,1916.50690996,741141.89377600000,9291021.93767000000,0.00000000000
911,831.76517080,351.29870130,2005.10389610,0.28837787,9.92207792,0.16285714,2883.36726994,2065.16682414,743839.83936200000,9291049.70016000000,0.00000000000
912,1083.66429749,1200.00000000,2010.68333333,0.44152639,9.50000000,0.17000000,1958.30349935,1371.78766276,741486.29715900000,9302333.20458000000,0.00000000000
913,886.08882187,616.66666667,2007.75757576,0.36410071,9.56060606,0.16469697,1981.08697695,1545.53333814,743336.35615500000,9301342.22275000000,0.00000000000
914,877.61935589,277.41935484,1999.83870968,0.38464068,9.66666667,0.16161290,1801.38225859,1412.78809336,746452.47952100000,9303419.93510000000,0.00000000000
915,1095.34806697,1085.41666667,2011.08333333,0.45993488,10.06250000,0.16895833,1834.77166494,1284.95271301,742591.32047500000,9304249.71347000000,0.00000000000
916,775.44122314,303.70370370,2006.62962963,0.33293498,10.35185185,0.16185185,1755.28740777,1550.42185239,743211.21196200000,9305567.18861000000,0.00000000000
917,686.87904117,100.00000000,2001.76315789,0.30400341,10.07894737,0.16000000,1660.25644885,1572.81868383,746026.71625700000,9305789.26378000000,0.00000000000
918,764.61147709,230.50847458,1998.72881356,0.36040173,10.52542373,0.16118644,1570.53508590,1364.38755669,748867.07855700000,9304783.02043000000,0.00000000000
919,693.41511027,100.00000000,1999.33333333,0.29792678,9.88888889,0.16000000,1644.41723633,1634.07055664,744466.77316900000,9308058.78915000000,0.00000000000
920,671.30343831,100.00000000,2001.00000000,0.31367697,10.33333333,0.16000000,1534.73899333,1469.67633057,749092.52079200000,9306174.24017000000,0.00000000000
921,663.61592809,100.00000000,1999.09756098,0.31788951,9.21951220,0.16000000,1430.68634480,1424.56486995,751042.39055800000,9307538.66632000000,0.00000000000
922,675.61579217,100.00000000,1998.26388889,0.30874111,10.16666667,0.16000000,1517.77082994,1513.03999498,748849.29235400000,9307722.83700000000,0.00000000000
923,689.90567415,100.00000000,1999.19565217,0.30302763,9.69565217,0.16000000,1609.80956235,1587.06369417,746245.55662900000,9307734.06280000000,0.00000000000
924,691.57740479,100.00000000,1996.96666667,0.30001917,10.16666667,0.16000000,1574.52665609,1613.71032715,746876.60763300000,9309548.27349000000,0.00000000000
925,689.07395233,100.00000000,1996.60317460,0.30132694,10.44444444,0.16000000,1517.59190926,1598.43857151,748649.11216900000,9310355.04676000000,0.00000000000
926,677.05917969,100.00000000,1995.94000000,0.30590598,10.12000000,0.16000000,1457.23099854,1536.88699463,750377.25096400000,9309941.00421000000,0.00000000000
927,699.45575421,100.00000000,1996.13461538,0.29295558,10.23076923,0.16000000,1611.74499981,1688.44307533,745305.78427000000,9311548.21900000000,0.00000000000
928,701.38971766,100.00000000,1994.97560976,0.29281174,10.20731707,0.16000000,1573.91695348,1694.58462152,746893.49702800000,9312120.92924000000,0.00000000000
929,719.61651611,100.00000000,1996.51351351,0.28042621,10.45945946,0.16000000,1608.21459301,1846.95972999,745797.68628500000,9315803.29197000000,0.00000000000
930,740.90741711,100.00000000,2000.29268293,0.27293388,11.00000000,0.16000000,1614.19463367,1974.12780464,744666.92551900000,9319111.48865000000,0.00000000000
931,757.29168552,100.00000000,2000.19512195,0.26509405,11.00000000,0.16000000,1605.25609161,2099.58049495,743052.32852700000,9322378.40849000000,0.00000000000
932,704.67945320,100.00000000,1993.43548387,0.29015540,10.75806452,0.16000000,1536.65338529,1724.25920450,748615.73312500000,9313628.47742000000,0.00000000000
933,728.05075509,100.00000000,1997.54545455,0.31636591,9.94805195,0.16000000,1458.62675813,1577.14761164,750883.74232700000,9312211.92365000000,0.00000000000
934,697.06168187,100.00000000,1997.80851064,0.30044377,9.57446809,0.16000000,1429.40616429,1624.63594997,753211.55340200000,9313110.29654000000,0.00000000000
935,702.37636178,100.00000000,1993.27868852,0.29121567,10.26229508,0.16000000,1446.02688348,1710.09525287,752393.71898300000,9315181.60501000000,0.00000000000
936,714.50111782,100.00000000,1993.17142857,0.28262443,10.14285714,0.16000000,1482.78286482,1813.77485700,751413.46123400000,9316897.47682000000,0.00000000000
937,718.31221374,100.00000000,1996.37323944,0.28283597,10.78873239,0.16000000,1550.53493016,1821.82605754,748520.81711000000,9316016.33515000000,0.00000000000
938,736.96239325,100.00000000,2000.02127660,0.27332887,10.57446809,0.16000000,1585.78765480,1959.48457629,746679.64208000000,9319073.22612000000,0.00000000000
939,730.47584672,100.00000000,1997.40909091,0.27468943,10.31818182,0.16000000,1542.15522627,1929.11226862,748978.14628300000,9318800.10634000000,0.00000000000
940,746.97773658,100.00000000,1994.84722222,0.28469106,9.91666667,0.16000000,1485.72096083,1876.84154002,751540.47238200000,9318999.44878000000,0.00000000000
941,756.24507177,100.00000000,1998.73255814,0.27765429,10.47674419,0.16000000,1509.08708865,1967.35920325,750524.14874300000,9320723.19319000000,0.00000000000
942,743.27389145,100.00000000,1996.70312500,0.26405780,10.18750000,0.16000000,1519.91063309,2071.91062546,749866.28976200000,9322516.06665000000,0.00000000000
943,749.94456696,100.00000000,1998.81818182,0.26612436,10.71900826,0.16000000,1573.22164942,2068.54545656,746549.70259900000,9321493.28627000000,0.00000000000
944,760.06535788,100.00000000,1995.52287582,0.26036588,10.52941176,0.16000000,1572.39150183,2159.63130936,745497.29183800000,9323750.91836000000,0.00000000000
945,739.20408630,100.00000000,1992.72916667,0.24697165,9.68750000,0.16000000,1570.25812276,2255.96770732,741841.54844600000,9325668.28692000000,0.00000000000
946,702.06427002,100.00000000,1992.21428571,0.22915157,8.50000000,0.16000000,1542.47643171,2361.75856236,740403.65371600000,9326840.10329000000,0.00000000000
947,859.04120280,100.00000000,1992.40000000,0.27777886,10.13333333,0.16000000,1521.51932780,2231.97332357,739102.77503200000,9328325.94924000000,0.00000000000
948,737.20629011,100.00000000,1991.14285714,0.23600571,8.14285714,0.16000000,1481.79286412,2386.59430804,736703.08309700000,9329447.22297000000,0.00000000000
949,784.01006293,100.00000000,1993.06451613,0.24756345,10.67741935,0.16000000,1432.24838946,2382.79226783,734488.37498200000,9330985.46453000000,0.00000000000
951,1519.84106004,100.00000000,1983.33734940,0.46152452,11.54216867,0.16000000,1175.34687088,1776.79158038,726021.29436200000,9335714.51653000000,0.00000000000
952,1794.50984356,100.00000000,1962.29230769,0.54541158,11.40000000,0.16000000,1063.44830604,1496.80600210,723058.55949100000,9336885.36095000000,0.00000000000
953,1462.38381978,100.00000000,1961.48709677,0.42703061,11.46129032,0.16000000,1123.48083949,1946.22712520,729375.68802600000,9340626.84897000000,0.00000000000
954,1795.61321906,100.00000000,1943.94303797,0.53006454,11.72468354,0.16000000,983.79691073,1588.78142306,724774.27965800000,9342351.56067000000,0.00000000000
955,1021.52794072,100.00000000,1990.74561404,0.31353345,10.86842105,0.16000000,1296.70762554,2235.82132119,730405.32182200000,9334959.89252000000,0.00000000000
956,957.48817139,1200.00000000,1706.51818182,0.43812690,10.66363636,0.17000000,1836.26354315,1228.15745406,753735.58757600000,9226596.96759000000,0.00000000000
957,1007.42795953,1200.00000000,1717.22222222,0.41936958,10.77777778,0.17000000,2009.57866482,1391.94734158,752428.47015500000,9224651.09071000000,0.00000000000
958,972.08197890,1338.33992095,1755.36758893,0.36126990,6.93675889,0.14051383,2438.55644280,1725.12059244,744492.36578900000,9225897.88266000000,0.00000000000
959,1008.68303211,1390.14084507,1775.15023474,0.39496329,5.29107981,0.13197183,2374.48122295,1547.09676451,745760.88699100000,9228900.38290000000,0.00000000000
960,1072.01348081,1200.00000000,1727.07826087,0.44358550,10.65217391,0.17000000,2113.70496136,1345.66174210,749825.01796700000,9227055.20147000000,0.00000000000
961,1017.70492781,1249.25373134,1735.22388060,0.45266058,6.94029851,0.16014926,1996.61760290,1234.14403568,751404.92298100000,9229100.80314000000,0.00000000000
962,961.23367478,1424.72324723,1758.90036900,0.42808031,4.12177122,0.12505535,2100.56575671,1291.96069876,750111.52845000000,9231723.72255000000,0.00000000000
